sample_index,true_label,hard_case_prediction,general_prediction,attack_recall_prediction,normal_behavior_prediction,which_agents_correct,number_of_correct_non_hardcase_agents,hard_case_confidence,hard_case_margin,general_confidence,general_margin,attack_recall_confidence,attack_recall_margin,normal_behavior_confidence,normal_behavior_margin,selector_prediction,selector_overrode_hard_case,selector_correct_after_override
7849,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.3114066016930696,0.3771867966138608,0.5744731983978681,0.1489463967957363,0.658793185815183,0.31758637163036596,0,True,True
7914,0,1,0,1,1,general_prediction,1,0.4288645922989198,0.14227081540216036,0.3844868570271603,0.23102628594567942,0.5846950277120642,0.16939005542412833,0.7877215425938905,0.575443085187781,0,True,True
7964,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.4066807555688163,0.18663848886236745,0.0028651346671814564,0.9942697306656371,0.5486361598564566,0.09727231971291328,0.051379069632268425,0.8972418607354632,0,True,True
7989,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6742674816157241,0.3485349632314483,0.24655391960953482,0.5068921607809304,0.5445903821320238,0.08918076426404764,0.6585793263369554,0.31715865267391075,0,True,True
8171,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.690141580718838,0.38028316143767604,0.2484491108676059,0.5031017782647882,0.5455347629285987,0.09106952585719741,0.6585814959743969,0.3171629919487937,0,True,True
8193,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.7098137678702859,0.4196275357405719,0.2456690001595503,0.5086619996808994,0.5441137297121948,0.0882274594243897,0.6588317987469192,0.31766359749383843,0,True,True
8229,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8139658708933597,0.6279317417867194,0.39562837492908176,0.20874325014183648,0.6049663421808006,0.20993268436160117,0.683034403892761,0.3660688077855221,0,True,True
8263,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.3157606923034692,0.3684786153930616,0.5744731983978681,0.1489463967957363,0.6726912002017975,0.345382400403595,0,True,True
8265,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3100796896006017,0.37984062079879655,0.23424981459964675,0.5315003708007064,0.558662478658495,0.11732495731699011,0.6994714507875354,0.39894290157507073,0,True,True
8285,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.690141580718838,0.38028316143767604,0.24957151271609287,0.5008569745678142,0.5460975832681226,0.09219516653624527,0.6585386625356215,0.3170773250712431,0,True,True
8293,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.690141580718838,0.38028316143767604,0.25210426408061926,0.4957914718387615,0.5460975832680846,0.0921951665361691,0.6678343462743282,0.3356686925486565,0,True,True
8340,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.690141580718838,0.38028316143767604,0.2494954482014435,0.5010091035971129,0.5460469321317037,0.09209386426340749,0.6586355534333792,0.3172711068667584,1,False,False
8425,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.5497563942384472,0.09951278847689449,0.24455200872880717,0.5108959825423857,0.5436570439571151,0.08731408791423023,0.658049114777258,0.31609822955451605,0,True,True
8478,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.3147504610120059,0.37049907797598824,0.5744731983978681,0.1489463967957363,0.6695016374329223,0.3390032748658447,0,True,True
8492,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.309306394747943,0.38138721050411395,0.1749951106637533,0.6500097786724934,0.42373186463472207,0.15253627073055587,0.7001632794592135,0.40032655891842706,0,True,True
8506,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8139658708933597,0.6279317417867194,0.3872883240159091,0.22542335196818175,0.6049663421808006,0.20993268436160117,0.6591805219149967,0.3183610438299933,1,False,False
8560,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3058699007145775,0.38826019857084504,0.0009169306605542655,0.9981661386788915,0.5472669330938885,0.09453386618777704,0.0330728393728219,0.9338543212543562,0,True,True
8628,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.33588045678211254,0.32823908643577493,0.5846950277141032,0.1693900554282064,0.6590859601740066,0.3181719203480131,0,True,True
8630,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.33579865780436924,0.3284026843912615,0.5846950277120642,0.16939005542412833,0.6588314773294892,0.3176629546589784,0,True,True
8755,0,1,1,1,0,normal_behavior_prediction,1,0.8139658708933597,0.6279317417867194,0.5519451066638571,0.1038902133277142,0.6638381109567335,0.327676221913467,0.6582929304945246,0.3165858609890493,1,False,False
8757,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.34177372377084253,0.31645255245831494,0.5846950277141032,0.1693900554282064,0.6770952461287897,0.35419049225757937,0,True,True
8764,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.4050528245194854,0.18989435096102925,0.002750809574311718,0.9944983808513765,0.5439617161260039,0.08792343225200772,0.05165617644736473,0.8966876471052705,0,True,True
8810,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8129958848301989,0.6259917696603978,0.46820808116111623,0.06358383767776754,0.6348222572891495,0.2696445145782991,0.6588146148417103,0.31762922968342067,0,True,True
8864,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.7007965737936,0.4015931475872001,0.24584088991779837,0.5083182201644032,0.5439984884337137,0.08799697686742736,0.660334927856399,0.32066985571279805,0,True,True
8900,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.42628312687037984,0.14743374625924033,0.22512567229337652,0.5497486554132469,0.44036602599708524,0.11926794800582952,0.7648217571975264,0.5296435143950529,1,False,False
8930,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.7882978060797171,0.5765956121594342,0.24442406525874064,0.5111518694825188,0.5437047317761993,0.08740946355239854,0.6587836570532395,0.317567314106479,0,True,True
9000,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.705637568267254,0.411275136534508,0.24852097545343904,0.5029580490931219,0.5440711299353843,0.08814225987076862,0.6697037276822384,0.3394074553644768,0,True,True
9013,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3046240532931176,0.3907518934137648,0.0025060547390627326,0.9949878905218745,0.5511205559616733,0.10224111192334662,0.06328128991673397,0.873437420166532,0,True,True
9084,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.3385649749985373,0.32287005000292535,0.5846950277141032,0.1693900554282064,0.6673695117317783,0.33473902346355655,0,True,True
9094,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.8536446807641382,0.7072893615282765,0.17232416359396985,0.6553516728120603,0.5052500322013923,0.010500064402784615,0.46785359398437737,0.06429281203124526,1,False,False
9159,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3058699007145775,0.38826019857084504,0.0024590430517659693,0.995081913896468,0.5490610516738945,0.09812210334778904,0.06328898042638276,0.8734220391472345,0,True,True
9215,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.31698476298115763,0.36603047403768474,0.002386381369674046,0.9952272372606519,0.5458045356965433,0.0916090713930866,0.06328880890248936,0.8734223821950213,0,True,True
9222,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6742674816157241,0.3485349632314483,0.24638111037155067,0.5072377792568987,0.5445048906049678,0.08900978120993552,0.6585725823614849,0.3171451647229697,0,True,True
9274,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.338940086851753,0.32211982629649405,0.5846950277120642,0.16939005542412833,0.6685163874979739,0.33703277499594786,0,True,True
9283,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.7784967481860342,0.5569934963720684,0.2769367651918347,0.4461264696163306,0.770199499429911,0.5403989988598219,0.6017260204414517,0.20345204088290347,1,False,False
9290,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.31125769572671663,0.37748460854656674,0.5744731983978681,0.1489463967957363,0.6583109680114736,0.3166219360229472,0,True,True
9320,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.3361954385108628,0.3276091229782744,0.5846950277120642,0.16939005542412833,0.6600647498231773,0.3201294996463546,0,True,True
9371,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.39967117529574686,0.20065764940850628,0.002617179856350537,0.994765640287299,0.5459995108704618,0.09199902174092367,0.04905496579730598,0.9018900684053881,0,True,True
9390,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.690141580718838,0.38028316143767604,0.24976008167646355,0.5004798366470729,0.5461503442976237,0.09230068859524732,0.6588428044281719,0.3176856088563438,0,True,True
9403,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6830466256986126,0.36609325139722526,0.24683162366347378,0.5063367526730524,0.5446929700614382,0.08938594012287648,0.6588496510457383,0.3176993020914767,0,True,True
9445,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.5088203106343624,0.017640621268724788,0.19266421093921376,0.6146715781215725,0.44828001478199037,0.10343997043601927,0.7071616818284526,0.41432336365690525,0,True,True
9457,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6830466256986126,0.36609325139722526,0.24667816455334918,0.5066436708933016,0.5446533749668643,0.08930674993372856,0.6585725564079861,0.31714511281597213,1,False,False
9465,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.7043469101770843,0.40869382035416857,0.24534682543380898,0.509306349132382,0.5439572781150469,0.08791455623009381,0.6587936355356102,0.3175872710712204,0,True,True
9517,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.3112430855617692,0.37751382887646157,0.5744731983978681,0.1489463967957363,0.6582636299124567,0.31652725982491337,0,True,True
9578,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.30306742641573264,0.3938651471685347,0.23756075917716563,0.5248784816456687,0.5438459664530423,0.08769193290608457,0.6514904685666325,0.302980937133265,0,True,True
9586,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.31698476298115763,0.36603047403768474,0.002385742686441627,0.9952285146271167,0.5457772229192721,0.09155444583854422,0.06328583497630137,0.8734283300473973,0,True,True
9655,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3058699007145775,0.38826019857084504,0.002445624559617519,0.995108750880765,0.5484671338077103,0.09693426761542057,0.06328896613270839,0.8734220677345832,0,True,True
9658,0,1,1,0,1,attack_recall_prediction,1,0.3592235351351035,0.28155292972979296,0.572566180250042,0.14513236050008405,0.4236472685129782,0.15270546297404364,0.9661938276442659,0.9323876552885317,1,False,False
9661,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6742674816157241,0.3485349632314483,0.2461557464234491,0.5076885071531019,0.5443602093667009,0.08872041873340186,0.6588114253767341,0.3176228507534682,0,True,True
9753,0,1,0,1,1,general_prediction,1,0.3165106568778676,0.3669786862442648,0.30532900036651095,0.3893419992669781,0.6177025520354548,0.23540510407090953,0.7417322693263312,0.48346453865266237,1,False,False
9755,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.33580806780925193,0.32838386438149614,0.5846950277141032,0.1693900554282064,0.6588607587797841,0.31772151755956823,0,True,True
9774,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3058699007145775,0.38826019857084504,0.002285130930431754,0.9954297381391365,0.5486032471655462,0.09720649433109241,0.06018105443740071,0.8796378911251985,0,True,True
9803,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.4224587064164137,0.1550825871671726,0.2195675276810474,0.5608649446379053,0.4403660212071282,0.1192679575857436,0.7604570978586374,0.5209141957172747,1,False,False
9842,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.7151459484218315,0.4302918968436631,0.2576516686276119,0.4846966627447762,0.5500945772993725,0.100189154598745,0.6582636515497872,0.31652730309957433,0,True,True
9845,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.33913571963994804,0.3217285607201039,0.5846950277141032,0.1693900554282064,0.669113483028441,0.33822696605688196,0,True,True
9853,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.796702434043358,0.5934048680867161,0.2646951043676637,0.4706097912646726,0.5436971296148463,0.08739425922969257,0.7287130720394018,0.45742614407880366,0,True,True
9857,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.705637568267254,0.411275136534508,0.24558211653830034,0.5088357669233994,0.5440753004293498,0.08815060085869963,0.6587935303125871,0.3175870606251743,0,True,True
9870,0,1,1,1,0,normal_behavior_prediction,1,0.3578268889646274,0.2843462220707452,0.5484118811098124,0.09682376221962485,0.7146414528627324,0.4292829057254648,0.6746369879627787,0.3492739759255574,1,False,False
10002,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3058699007145775,0.38826019857084504,0.0022860486093555553,0.9954279027812889,0.5486032471651433,0.09720649433028661,0.060251374291008554,0.8794972514179829,0,True,True
10015,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3749925844037157,0.2500148311925686,0.24501252711057828,0.5099749457788434,0.543617425830098,0.08723485166019596,0.6600681137579875,0.3201362275159749,0,True,True
10102,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.3114191282729809,0.3771617434540382,0.5744731983978681,0.1489463967957363,0.6588337312330967,0.3176674624661935,0,True,True
10119,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.31117212725071886,0.3776557454985623,0.5744731983978681,0.1489463967957363,0.6580336571617273,0.3160673143234547,0,True,True
10148,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.7098137678702859,0.4196275357405719,0.24565877618650503,0.50868244762699,0.5441137297121872,0.08822745942437438,0.6587935058085933,0.3175870116171866,0,True,True
10160,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.7060598546712569,0.41211970934251374,0.25176779435961166,0.4964644112807767,0.5473636844291699,0.09472736885833988,0.6588172004842852,0.3176344009685703,0,True,True
10188,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.4003155515874456,0.19936889682510883,0.002778968866455106,0.9944420622670898,0.5450226882726024,0.09004537654520473,0.05165686586765827,0.8966862682646835,0,True,True
10224,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.39967117529574686,0.20065764940850628,0.2466822198955688,0.5066355602088624,0.5473687304682175,0.09473746093643509,0.6687231853773908,0.3374463707547817,0,True,True
10281,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.309517487749298,0.380965024501404,0.002384028072424525,0.9952319438551509,0.5456991396587091,0.09139827931741817,0.06328582425654214,0.8734283514869157,0,True,True
10391,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.39705942552111245,0.2058811489577751,2.431343931523956e-05,0.9999513731213695,0.5456107900138476,0.0912215800276952,0.0015596017135309887,0.996880796572938,0,True,True
10510,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3058699007145775,0.38826019857084504,0.00228816259734642,0.9954236748053071,0.5487471338033248,0.0974942676066497,0.06018105784661428,0.8796378843067715,0,True,True
10548,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3146360961031289,0.37072780779374215,0.002385828031503899,0.9952283439369922,0.5462326833615966,0.09246536672319317,0.06294658614213612,0.8741068277157278,0,True,True
10561,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.3744161046205554,0.2511677907588892,0.27564351706354484,0.4487129658729103,0.7734581918605113,0.5469163837210227,0.599716270054822,0.19943254010964395,1,False,False
10585,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.40498666208516815,0.1900266758296637,0.2437138818691706,0.5125722362616588,0.5479119586476913,0.09582391729538253,0.6505509598926404,0.3011019197852809,0,True,True
10606,0,1,1,1,0,normal_behavior_prediction,1,0.3639334701120152,0.2721330597759696,0.632203041894614,0.2644060837892279,0.7305883358617075,0.4611766717234149,0.716446491581917,0.43289298316383396,1,False,False
10762,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.33581096321509907,0.32837807356980186,0.5846950277120642,0.16939005542412833,0.6588697682129797,0.3177395364259594,0,True,True
10818,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.40077683543272563,0.19844632913454874,0.0028177388051490765,0.9943645223897019,0.5464632067706011,0.09292641354120224,0.05166250024767855,0.8966749995046429,0,True,True
10826,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6850273383493066,0.37005467669861325,0.24764107338516156,0.5047178532296769,0.5450078780919776,0.09001575618395519,0.6595137644850401,0.31902752897008013,0,True,True
10851,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3991190547242447,0.20176189055151061,0.002874146643869593,0.9942517067122608,0.5485327098495566,0.0970654196991132,0.05165602804848035,0.8966879439030393,0,True,True
10855,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.4871611539196313,0.025677692160737453,0.24497508990623743,0.5100498201875252,0.5435706793087299,0.08714135861745986,0.6603379578548797,0.3206759157097594,0,True,True
10918,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.31394743982850365,0.3721051203429927,2.1164398345257814e-05,0.9999576712033095,0.5461199678081453,0.09223993561629062,0.002036091735894122,0.9959278165282117,0,True,True
10941,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.8264316739475125,0.652863347895025,0.1713966907670346,0.6572066184659309,0.5052540317430148,0.010508063486029506,0.46216714449496166,0.07566571101007669,1,False,False
10947,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6804073145477127,0.3608146290954255,0.2548244402458216,0.49035111950835675,0.5438152068597129,0.0876304137194257,0.6939608198361158,0.3879216396722316,0,True,True
10978,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.47057178266744537,0.05885643466510926,0.2753905309310829,0.4492189381378342,0.7733291886612907,0.5466583773225815,0.5996788655158551,0.19935773103171028,1,False,False
11029,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3058699007145775,0.38826019857084504,2.0851048295665228e-05,0.9999582979034086,0.5463558003682385,0.092711600736477,0.0019316143907072898,0.9961367712185855,0,True,True
11057,0,1,0,1,1,general_prediction,1,0.35956203995086755,0.2808759200982649,0.2889003810614772,0.4221992378770456,0.5796751521506049,0.1593503043012099,0.7610578397796224,0.5221156795592448,1,False,False
11087,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6953479504966893,0.3906959009933786,0.2407997759063558,0.5184004481872884,0.545452184230982,0.09090436846196392,0.6521658513593399,0.3043317027186798,1,False,False
11096,1,0,0,1,0,attack_recall_prediction,1,0.2668803719633828,0.46623925607323435,0.17969588093148933,0.6406082381370213,0.7469925367024493,0.4939850734048985,0.2871270645340528,0.4257458709318944,0,False,False
11106,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6902754835307934,0.38055096706158675,0.24479729871098937,0.5104054025780213,0.5437480514763157,0.08749610295263133,0.6582939041335983,0.3165878082671967,0,True,True
11293,0,1,1,1,0,normal_behavior_prediction,1,0.9866954228532179,0.9733908457064357,0.6023622653987802,0.20472453079756048,0.7261855539983034,0.45237110799660685,0.6406765794313632,0.2813531588627265,1,False,False
11296,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.48169395966714385,0.03661208066571231,0.1720135742260737,0.6559728515478527,0.5093557255913221,0.01871145118264428,0.461940612858726,0.07611877428254799,0,True,True
11361,0,1,1,1,0,normal_behavior_prediction,1,0.8139658708933597,0.6279317417867194,0.5558351905128373,0.1116703810256745,0.6638381109567335,0.327676221913467,0.6691423223342988,0.33828464466859764,0,True,True
11375,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.4077864157057949,0.18442716858841024,0.24514636312382743,0.5097072737523451,0.549501510267931,0.09900302053586207,0.6492657828052204,0.2985315656104408,0,True,True
11433,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.33579286710496475,0.3284142657900705,0.5846950277141032,0.1693900554282064,0.658813457373142,0.317626914746284,0,True,True
11489,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.4066807555688163,0.18663848886236745,0.0029011279326305876,0.9941977441347388,0.5495015102650938,0.0990030205301875,0.051662378636154145,0.8966752427276917,0,True,True
11493,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6995662768400807,0.3991325536801613,0.24547016356295007,0.5090596728740999,0.5440191588832154,0.08803831776643078,0.6587935735549274,0.3175871471098548,0,True,True
11510,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.4083759741264301,0.18324805174713976,0.25191363794425586,0.4961727241114883,0.5529230864412911,0.10584617288258213,0.6500177258729921,0.3000354517459842,0,True,True
11533,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3013312369900013,0.3973375260199974,2.2230708465660773e-05,0.9999555385830686,0.5455805663792701,0.09116113275854021,0.0021185728517840513,0.9957628542964319,0,True,True
11599,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.690141580718838,0.38028316143767604,0.2525856281618459,0.49482874367630825,0.5461503442976237,0.09230068859524732,0.6691911959415149,0.33838239188302977,0,True,True
11606,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.309517487749298,0.380965024501404,0.0022252961740536056,0.9955494076518928,0.5457245478419441,0.09144909568388826,0.060178056936354064,0.8796438861272918,0,True,True
11649,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.3403485559755638,0.3193028880488724,0.5846950277120642,0.16939005542412833,0.6727993042420323,0.34559860848406454,0,True,True
11772,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3063951617823007,0.3872096764353986,0.24446985796479823,0.5110602840704035,0.5435917013556403,0.08718340271128056,0.6582115687624924,0.31642313752498485,0,True,True
11818,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.4053345053348552,0.18933098933028958,0.12728092837611976,0.7454381432477605,0.42467648189055013,0.15064703621889974,0.45704363452953867,0.08591273094092267,0,True,True
11820,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.5422597341286675,0.08451946825733492,0.24534619397646293,0.5093076120470741,0.543659528903831,0.08731905780766192,0.6610081183332084,0.32201623666641677,0,True,True
11845,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3264801233694337,0.34703975326113257,0.2445765459193896,0.5108469081612208,0.5435968748985939,0.08719374979718775,0.6585779028087193,0.3171558056174386,0,True,True
11885,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6830466256986126,0.36609325139722526,0.24703048141199446,0.5059390371760111,0.5448058143766364,0.08961162875327289,0.6587482710109884,0.31749654202197686,0,True,True
11891,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.38361360020569135,0.2327727995886173,1.1736675937786298e-38,1.0,0.020000000499727163,0.9599999990005457,1.5702547987738129e-71,1.0,0,True,True
11910,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.400452710890356,0.199094578219288,0.0027726770381059527,0.9944546459237881,0.544782097805306,0.08956419561061191,0.05166285634156635,0.8966742873168673,0,True,True
11933,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.4904589767657658,0.01908204646846845,0.24365653156742786,0.5126869368651443,0.543567737748107,0.08713547549621392,0.6605474433567898,0.32109488671357966,0,True,True
12008,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6905767110673038,0.38115342213460757,0.2459101987057308,0.5081796025885383,0.5442318596833714,0.0884637193667428,0.6588520129883798,0.3177040259767596,0,True,True
12020,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6783366909220002,0.35667338184400044,0.2452559985260556,0.5094880029478888,0.5438679443097866,0.08773588861957315,0.6591203191357579,0.3182406382715157,0,True,True
12045,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.4288645922989198,0.14227081540216036,0.36004973358426023,0.27990053283147953,0.5846950277120642,0.16939005542412833,0.728743320409444,0.457486640818888,0,True,True
12144,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.8102327890206744,0.6204655780413488,0.31529178942594255,0.3694164211481149,0.5744731983978681,0.1489463967957363,0.6712133992859809,0.3424267985719618,0,True,True
12149,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.40498666208516815,0.1900266758296637,2.4878349249328864e-05,0.9999502433015014,0.5480729025103634,0.0961458050207269,0.0015561195828383732,0.9968877608343233,0,True,True
12204,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.7223150283688378,0.4446300567376755,0.28740022145754346,0.4251995570849131,0.5445549124178792,0.08910982483575847,0.7876527515596726,0.5753055031193453,1,False,False
12210,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3058699007145775,0.38826019857084504,0.0018477484132322659,0.9963045031735355,0.5466925867928522,0.0933851735857043,0.05419480120935418,0.8916103975812917,0,True,True
12211,0,1,0,1,0,"general_prediction,normal_behavior_prediction",2,0.80820434920843,0.61640869841686,0.2769734367290251,0.44605312654194984,0.7702143644044311,0.5404287288088623,0.600927629233587,0.201855258467174,1,False,False
12213,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.690141580718838,0.38028316143767604,0.254846334115207,0.49030733176958596,0.5461503442974169,0.09230068859483387,0.6773012272887197,0.35460245457743933,0,True,True
12260,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3605315455919996,0.27893690881600075,7.821303753901246e-09,0.9999999843573925,0.020000004795996673,0.9599999904080067,0.49041893336996417,0.019162133260071657,0,True,True
12312,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.31359942299465576,0.3728011540106885,0.2704611898503355,0.45907762029932897,0.5435939091059084,0.08718781821181687,0.7456122879521133,0.49122457590422663,1,False,False
