true_label,trust_selected_agent,trust_prediction,general_prediction,attack_recall_prediction,normal_behavior_prediction,hard_case_prediction,general_confidence,attack_recall_confidence,normal_behavior_confidence,hard_case_confidence,general_margin,attack_recall_margin,normal_behavior_margin,hard_case_margin,which_agents_correct,number_of_correct_agents,disagreement_count
0,Hard-Case Agent,1,0,0,0,1,0.7548488995194509,0.549501597446623,0.6492886785415184,0.6792549354472409,0.5096977990389017,0.09900319489324594,0.2985773570830368,0.35850987089448183,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.6641854821418758,0.5846956522118956,0.6588335013555762,0.8366613721958335,0.3283709642837517,0.16939130442379113,0.31766700271115234,0.673322744391667,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.9970996159742419,0.5495015974437854,0.9483374922399971,0.6759916520562586,0.9941992319484838,0.0990031948875707,0.8966749844799942,0.351983304112517,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7545267656298945,0.5440192350464924,0.6588136181187325,0.6917002924999268,0.509053531259789,0.08803847009298482,0.317627236237465,0.38340058499985363,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7480804378307292,0.5529231835129532,0.6500406111263994,0.6807780789308349,0.4961608756614584,0.10584636702590644,0.3000812222527989,0.3615561578616696,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.747410543459017,0.5461504494523751,0.669210902028418,0.6977936442973025,0.49482108691803417,0.09230089890475024,0.3384218040568361,0.395587288594605,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.6596297994733311,0.5846956522098563,0.6728188884937168,0.8366613721958335,0.3192595989466622,0.16939130441971262,0.3456377769874337,0.673322744391667,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7555272307733168,0.5435917717021834,0.6582316309587773,0.6988639886403727,0.5110544615466337,0.08718354340436685,0.3164632619175547,0.39772797728074527,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.754650886767445,0.5436596001733927,0.661028092185294,0.5669508907515662,0.5093017735348899,0.08731920034678531,0.32205618437058803,0.13390178150313248,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7554205431175154,0.5435969453155406,0.6585979535632481,0.6668226830272782,0.5108410862350309,0.08719389063108118,0.31719590712649626,0.3336453660545564,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7529661464202488,0.544805901242965,0.6587683170395171,0.580470418773481,0.5059322928404977,0.08961180248593004,0.3175366340790342,0.1609408375469621,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,1.0,0.9799999995004963,1.0,0.6897177450064834,1.0,0.9599999990009925,1.0,0.37943549001296684,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.9972280557399344,0.544782171312215,0.948337012661963,0.6918455322323813,0.9944561114798689,0.08956434262442992,0.8966740253239259,0.38369106446476253,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7563391289995549,0.543567807768542,0.6605702051974846,0.587541727346148,0.5126782579991097,0.08713561553708393,0.3211404103949691,0.17508345469229591,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.754086649693986,0.5442319387408078,0.6588720557174486,0.6346481967063156,0.508173299387972,0.08846387748161555,0.3177441114348971,0.2692963934126311,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7547409904012619,0.5438680184154405,0.6591403533227401,0.6708377188343261,0.5094819808025238,0.08773603683088105,0.31828070664548025,0.34167543766865216,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.6399287050934073,0.5846956522098563,0.7287607299169716,0.5498518624562414,0.27985741018681454,0.16939130441971262,0.4575214598339432,0.0997037249124828,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,1,0,1,0.6846917740213752,0.5744736864167908,0.6712330373694048,0.8388178485280733,0.3693835480427504,0.1489473728335815,0.3424660747388095,0.6776356970561466,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.9999751351854417,0.5480729855535277,0.998444029419528,0.6851126426553072,0.9999502703708832,0.09614597110705536,0.9968880588390562,0.3702252853106145,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,1,1,0.7125974166635152,0.5445549958707181,0.7876676549331193,0.6211568355081156,0.42519483332703034,0.08910999174143619,0.5753353098662386,0.24231367101623125,"General Traffic Agent,Attack Recall Agent",2,2
0,Hard-Case Agent,1,0,1,0,1,0.7230282057704736,0.7702141339296192,0.6009186155932602,0.8272063091250564,0.4460564115409471,0.5404282678592385,0.20183723118652042,0.6544126182501129,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7451498890418333,0.5461504494521683,0.6773206563539996,0.6977936442973025,0.49029977808366654,0.09230089890433657,0.35464131270799926,0.395587288594605,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.9999999921871716,0.9799999952033369,0.5095234056123876,0.647557643649449,0.9999999843743432,0.9599999904066737,0.01904681122477525,0.29511528729889813,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,1,1,0.729536576576177,0.5435939794824953,0.7456289370004298,0.6909379748444413,0.459073153152354,0.08718795896499065,0.4912578740008595,0.3818759496888826,"General Traffic Agent,Attack Recall Agent",2,2
0,Hard-Case Agent,1,0,1,0,1,0.6614133774272342,0.5846956522118956,0.6673892784884237,0.8366613721958335,0.3228267548544682,0.16939130442379113,0.33477855697684733,0.673322744391667,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,1,0,1,0.6129731305610243,0.6049672333133373,0.6583400411344048,0.8512008203510513,0.22594626112204863,0.2099344666266747,0.3166800822688096,0.7024016407021025,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.8271622293921523,0.5093006005640718,0.5357429638843987,0.5089926218485332,0.6543244587843047,0.018601201128143563,0.07148592776879736,0.017985243697066444,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.8729881009005265,0.5751081116213324,0.543393101471072,0.6035748647734438,0.745976201801053,0.1502162232426647,0.08678620294214401,0.2071497295468876,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.8887266641254298,0.9620224774032475,0.6591260470221547,0.6078755976113013,0.7774533282508597,0.9240449548064951,0.31825209404430954,0.21575119522260267,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,1,1,0,1,0.6032010789352851,0.725028482529124,0.6427953455678609,0.987919496837875,0.20640215787057015,0.450056965058248,0.2855906911357218,0.9758389936757501,Normal Behavior Agent,1,2
0,Hard-Case Agent,1,1,1,0,1,0.55219475100129,0.6638397300090579,0.6588334984732817,0.8512008203510513,0.10438950200258001,0.3276794600181159,0.3176669969465633,0.7024016407021025,Normal Behavior Agent,1,2
0,Hard-Case Agent,1,0,0,1,1,0.8119190966264834,0.543590234410408,0.7470023839859795,0.6934957477869221,0.6238381932529669,0.08718046882081598,0.494004767971959,0.38699149557384427,"General Traffic Agent,Attack Recall Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7538263860655608,0.5443034492188371,0.6593110975315595,0.5906288158035854,0.5076527721311217,0.08860689843767422,0.31862219506311895,0.1812576316071708,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7535044120153194,0.5445343616517518,0.65878863103823,0.5376808807926159,0.5070088240306386,0.08906872330350368,0.3175772620764601,0.07536176158523178,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.6887724629039722,0.5744736864167908,0.6581799905512924,0.8388178485280733,0.3775449258079444,0.1489473728335815,0.3163599811025848,0.6776356970561466,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,1,1,0.7889317340290354,0.5386373220461376,0.7637806175866679,0.6239235013084851,0.5778634680580708,0.07727464409227502,0.5275612351733359,0.24784700261697012,"General Traffic Agent,Attack Recall Agent",2,2
0,Hard-Case Agent,1,1,1,0,1,0.558280613988498,0.6638397300090579,0.6757262800405918,0.8512008203510513,0.11656122797699608,0.3276794600181159,0.35145256008118353,0.7024016407021025,Normal Behavior Agent,1,2
0,Hard-Case Agent,1,0,0,0,1,0.7357997329156558,0.5437598797614607,0.7267809751793628,0.7940559927044007,0.4715994658313115,0.08751975952292135,0.4535619503587256,0.5881119854088015,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.754919108107504,0.5438286214104245,0.6587665976515688,0.6777116159162033,0.5098382162150079,0.08765724282084908,0.3175331953031375,0.35542323183240665,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.6885560678888678,0.5744736864167908,0.6588808027055519,0.8388178485280733,0.3771121357777356,0.1489473728335815,0.3177616054111039,0.6776356970561466,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7503181115189304,0.5461504494523751,0.6585587137613675,0.6977936442973025,0.5006362230378607,0.09230089890475024,0.3171174275227351,0.395587288594605,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7535264260186896,0.5445194414717826,0.6588179170462629,0.5376808807926159,0.5070528520373792,0.0890388829435651,0.3176358340925258,0.07536176158523178,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.9973342522864663,0.547912041224859,0.9509025457750045,0.6832984768473356,0.9946685045729325,0.09582408244971807,0.901805091550009,0.36659695369467105,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7534244760607438,0.5445990152574617,0.6586038826433753,0.5376808807926159,0.5068489521214876,0.08919803051492337,0.31720776528675065,0.07536176158523178,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7345727560201953,0.5435699050124259,0.7303101069892628,0.5596703022824688,0.46914551204039057,0.08713981002485172,0.4606202139785256,0.11934060456493767,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7549786581015197,0.5437956634597145,0.6587892205044907,0.6866711597907903,0.5099573162030393,0.08759132691942906,0.31757844100898147,0.3733423195815806,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7549405580020098,0.5438178395754739,0.6587666264772334,0.6777116159162033,0.5098811160040195,0.08763567915094783,0.31753325295446677,0.35542323183240665,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,1,1,0,1,0.751813827411978,0.7995586457400392,0.7139323295661082,0.5773429745179967,0.503627654823956,0.5991172914800784,0.4278646591322164,0.1546859490359933,Normal Behavior Agent,1,2
0,Hard-Case Agent,1,0,0,0,1,0.7543429457002152,0.5441113872580752,0.6588135518241033,0.6968667430676392,0.5086858914004304,0.08822277451615035,0.31762710364820657,0.39373348613527837,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.754883740666205,0.5439046105618747,0.6583315485029487,0.6708377188343261,0.50976748133241,0.08780922112374934,0.31666309700589745,0.34167543766865216,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.9971391792010712,0.5480729855535277,0.948339907808594,0.6851126426553072,0.9942783584021425,0.09614597110705536,0.896679815617188,0.3702252853106145,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.9973827808701934,0.545999587906814,0.9509042979337107,0.6953328961797722,0.9947655617403867,0.09199917581362804,0.9018085958674213,0.39066579235954435,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
1,General Traffic Agent,0,0,0,0,1,0.979738021882826,0.5030204834109652,0.7108588214428198,0.6003909257527253,0.9594760437656519,0.006040966821930338,0.4217176428856396,0.2007818515054507,Hard-Case Agent,1,2
0,Hard-Case Agent,1,1,1,0,1,0.6352745300970234,0.730587864232793,0.7175952476123366,0.6618377584968165,0.2705490601940468,0.46117572846558597,0.43519049522467323,0.32367551699363295,Normal Behavior Agent,1,2
0,Hard-Case Agent,1,1,1,0,1,0.6352820861508823,0.7305878643442638,0.717610180620708,0.6472055437642037,0.27056417230176466,0.46117572868852763,0.43522036124141605,0.2944110875284074,Normal Behavior Agent,1,2
0,Hard-Case Agent,1,0,0,0,1,0.7548118946415764,0.5439406858324067,0.6583314980270755,0.6718217789194506,0.5096237892831528,0.08788137166481347,0.31666299605415094,0.3436435578389012,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.847097372704959,0.7008957985981991,0.5880624272092843,0.6499610514641649,0.694194745409918,0.4017915971963981,0.17612485441856862,0.29992210292832977,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,1,1,1,0.6154918067345614,0.5846956522118956,0.7877360893203499,0.8366613721958335,0.23098361346912288,0.16939130442379113,0.5754721786406998,0.673322744391667,General Traffic Agent,1,2
0,Hard-Case Agent,1,0,0,0,1,0.7822522893186847,0.5482463036879089,0.6247201950860125,0.6710858793393932,0.5645045786373696,0.09649260737581788,0.24944039017202502,0.34217175867878646,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.9971898467923963,0.5462112813908412,0.9483397931979101,0.6935959191691236,0.9943796935847926,0.09242256278168237,0.89667958639582,0.3871918383382471,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7352080836094763,0.5445194414720691,0.7221990007235581,0.5376808807926159,0.47041616721895274,0.0890388829441382,0.4443980014471163,0.07536176158523178,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7546374055708219,0.5440294542537726,0.658322390922354,0.7009555078250951,0.5092748111416439,0.08805890850754516,0.316644781844708,0.40191101565019016,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7478994986692536,0.5475254132258888,0.6588374916001698,0.5798866975926082,0.4957989973385073,0.09505082645177754,0.3176749832003396,0.1597733951852165,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.8230152411556907,0.5097366523470974,0.5083931712379062,0.6276084046699919,0.6460304823113814,0.019473304694194837,0.016786342475812455,0.2552168093399837,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.9971207502902973,0.5487440943588623,0.9483433654253637,0.6757936951691619,0.9942415005805947,0.09748818871772458,0.8966867308507275,0.35158739033832376,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.6599204594426678,0.5846956522118956,0.671938098462404,0.8366613721958335,0.3198409188853354,0.16939130442379113,0.3438761969248081,0.673322744391667,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7536878431113971,0.5444206584899111,0.6589530758423915,0.5449834509621887,0.5073756862227943,0.08884131697982212,0.317906151684783,0.0899669019243774,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
1,General Traffic Agent,0,0,0,0,1,0.998553139544074,0.9055577672062691,0.9941100747996489,0.6163452230782036,0.997106279088148,0.8111155344125384,0.9882201495992978,0.23269044615640733,Hard-Case Agent,1,2
0,Hard-Case Agent,1,0,0,0,1,0.9970607229756239,0.5507229690718463,0.9480959240528464,0.6792549354472409,0.9941214459512476,0.10144593814369252,0.8961918481056927,0.35850987089448183,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,1,1,0,1,0.6035949276917646,0.7244758956868563,0.6438101689676126,0.90566183609994,0.2071898553835292,0.44895179137371266,0.2876203379352251,0.81132367219988,Normal Behavior Agent,1,2
0,Hard-Case Agent,1,0,0,0,1,0.7547787576611011,0.5439561140714685,0.6583404954116732,0.6821028236156185,0.5095575153222023,0.08791222814293698,0.31668099082334633,0.36420564723123694,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.6641739006981424,0.5846956522098563,0.6588695396682773,0.8366613721958335,0.32834780139628494,0.16939130441971262,0.31773907933655465,0.673322744391667,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.8728606644274188,0.5752898866321301,0.543337421384132,0.6536210993672542,0.7457213288548377,0.1505797732642601,0.08667484276826398,0.30724219873450853,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7543487854173461,0.5441313652460313,0.6586423284202377,0.6968667430676392,0.5086975708346922,0.08826273049206268,0.31728465684047547,0.39373348613527837,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.721546229166718,0.7701992614981209,0.6030742703148293,0.7505098234733082,0.4430924583334359,0.5403985229962418,0.2061485406296586,0.5010196469466164,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7365628638504842,0.5438280605724201,0.7224928766907405,0.6777116159162033,0.4731257277009683,0.08765612114484012,0.44498575338148094,0.35542323183240665,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7544665415260984,0.5440494335442688,0.6588135936185442,0.7009555078250951,0.5089330830521968,0.08809886708853765,0.3176271872370884,0.40191101565019016,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7506733059245961,0.5457422250179113,0.6602939066401471,0.6785796744231599,0.5013466118491923,0.0914844500358225,0.3205878132802942,0.35715934884631984,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.997427846235581,0.5441873661944506,0.9509034543182322,0.6933596943585767,0.994855692471162,0.08837473238890126,0.9018069086364643,0.3867193887171534,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.6887258510072285,0.5744736864167908,0.6583310278801955,0.8388178485280733,0.377451702014457,0.1489473728335815,0.31666205576039097,0.6776356970561466,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,1,0,1,0.6402815787899949,0.5846956522098563,0.7278247589808221,0.5498518624562414,0.28056315757998973,0.16939130441971262,0.4556495179616442,0.0997037249124828,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,1,0,1,0.660368233401518,0.5846956522118956,0.6705781178402328,0.8366613721958335,0.320736466803036,0.16939130442379113,0.3411562356804656,0.673322744391667,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7544640299602994,0.5440365260888906,0.658919464003228,0.7009555078250951,0.5089280599205988,0.08807305217778127,0.31783892800645597,0.40191101565019016,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.8533073937488564,0.7013871572064283,0.5971482811886497,0.6206896217378716,0.706614787497713,0.4027743144128566,0.19429656237729953,0.24137924347574313,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7554008458584172,0.5436616101567718,0.6582021186724725,0.5719461277790082,0.5108016917168343,0.08732322031354367,0.31640423734494494,0.14389225555801644,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.6641796914422062,0.5846956522118956,0.6588515207413986,0.8366613721958335,0.32835938288441235,0.16939130442379113,0.31770304148279727,0.673322744391667,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,1,0,1,0.6399429126797109,0.5846956522098563,0.7287230921785348,0.8366613721958335,0.27988582535942186,0.16939130441971262,0.45744618435706963,0.673322744391667,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7552431224680124,0.543685707651648,0.658616318733545,0.6468492968471653,0.5104862449360248,0.08737141530329606,0.31723263746708996,0.2936985936943305,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7544691351438975,0.5441162485756067,0.6583042975093945,0.6968667430676392,0.5089382702877949,0.0882324971512134,0.3166085950187889,0.39373348613527837,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,1,1,0,1,0.5996224590750663,0.7300133304414548,0.633528904114692,0.9861373220256644,0.19924491815013257,0.46002666088290955,0.26705780822938396,0.9722746440513288,Normal Behavior Agent,1,2
0,Hard-Case Agent,1,0,1,0,1,0.6885337974885992,0.5744736864167908,0.6589528726749844,0.8388178485280733,0.37706759497719833,0.1489473728335815,0.31790574534996874,0.6776356970561466,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7558229212849705,0.5435954274699936,0.6584958638682744,0.6580732675126826,0.5116458425699411,0.08719085493998713,0.3169917277365488,0.31614653502536516,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.9971646226381683,0.5471451097210202,0.9483438006063584,0.6840333877210483,0.9943292452763366,0.0942902194420403,0.8966876012127167,0.36806677544209654,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7554023765621836,0.5435997223737137,0.6586470883566585,0.6600509299609139,0.5108047531243671,0.08719944474742736,0.31729417671331706,0.3201018599218278,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,1,1,0,1,0.5521875287103005,0.6638397300090579,0.6588132261156183,0.8512008203510513,0.10437505742060105,0.3276794600181159,0.31762645223123664,0.7024016407021025,Normal Behavior Agent,1,2
1,General Traffic Agent,0,0,0,0,1,0.9970918143935683,0.7524289530787988,0.9945772453546945,0.5657493281163448,0.9941836287871367,0.5048579061575975,0.9891544907093891,0.13149865623268964,Hard-Case Agent,1,2
1,Hard-Case Agent,0,0,1,0,0,0.9521879444377502,0.8962279318953315,0.9353009131081005,0.8040845904090168,0.9043758888755005,0.7924558637906629,0.870601826216201,0.6081691808180336,Attack Recall Agent,1,2
1,General Traffic Agent,0,0,0,0,1,0.9999999999953819,0.9778453079381908,1.0,0.5452854807928762,0.9999999999907639,0.9556906158763816,1.0,0.0905709615857524,Hard-Case Agent,1,2
0,Hard-Case Agent,1,0,0,0,1,0.754742993994791,0.543916173362946,0.6587731869852912,0.6708377188343261,0.5094859879895818,0.08783234672589191,0.3175463739705824,0.34167543766865216,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.9238650310857174,0.7341595470796216,0.93705105097973,0.6557041497887803,0.8477300621714347,0.46831909415924333,0.8741021019594599,0.31140829957756055,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7336459589557932,0.5461504494523751,0.7162352492585851,0.6977936442973025,0.4672919179115864,0.09230089890475024,0.4324704985171701,0.395587288594605,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.8276194914852403,0.5093171144232669,0.5367313564061293,0.6642810678516311,0.6552389829704806,0.018634228846533762,0.07346271281225869,0.3285621357032622,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7526104911659202,0.5449751652651597,0.6588291189356817,0.5904034017279238,0.5052209823318403,0.08995033053031931,0.3176582378713635,0.18080680345584765,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7552128233896087,0.5439476527209237,0.65838615086896,0.5992016769201529,0.5104256467792174,0.08789530544184743,0.31677230173792004,0.19840335384030572,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7551322535997804,0.543716800136758,0.6588008840365933,0.7211621399142842,0.5102645071995608,0.0874336002735161,0.31760176807318663,0.4423242798285685,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.754511738427737,0.5440192350464919,0.6588699287580465,0.6917002924999268,0.509023476855474,0.08803847009298371,0.317739857516093,0.38340058499985363,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,1,0,1,0.66414060293326,0.5846956522098563,0.6589731395894337,0.8366613721958335,0.3282812058665201,0.16939130441971262,0.3179462791788674,0.673322744391667,"General Traffic Agent,Normal Behavior Agent",2,2
0,Hard-Case Agent,1,0,0,0,1,0.7909437471361742,0.5506822713196483,0.7265123944902605,0.5280926392760604,0.5818874942723484,0.10136454263929662,0.453024788980521,0.056185278552120854,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.95087395465955,0.7012467447785571,0.5954193505586942,0.6931470812997473,0.9017479093191002,0.40249348955711417,0.19083870111738843,0.38629416259949456,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7555005082484897,0.5436076456243555,0.6582224576056311,0.6280913965359244,0.5110010164969794,0.08721529124871097,0.3164449152112623,0.25618279307184877,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.7505256127507898,0.5460470358800639,0.658563223282242,0.592517865242432,0.5010512255015797,0.09209407176012774,0.3171264465644841,0.185035730484864,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
0,Hard-Case Agent,1,0,0,0,1,0.9976928379344869,0.5462327513011629,0.9384216326845431,0.6928752640960989,0.9953856758689738,0.09246550260232578,0.8768432653690864,0.3857505281921977,"General Traffic Agent,Attack Recall Agent,Normal Behavior Agent",3,2
