sample_index,true_label,hard_case_prediction,general_prediction,attack_recall_prediction,normal_behavior_prediction,which_agents_correct,number_of_correct_non_hardcase_agents,hard_case_confidence,hard_case_margin,general_confidence,general_margin,attack_recall_confidence,attack_recall_margin,normal_behavior_confidence,normal_behavior_margin,selector_prediction,selector_overrode_hard_case,selector_correct_after_override
39986,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.5886357824310728,0.17727156486214568,7.608035660269475e-15,0.9999999999999848,0.020000000000015335,0.9599999999999693,0.06328457663468168,0.8734308467306366,0,True,True
40296,0,1,1,1,0,normal_behavior_prediction,1,0.8449438483044246,0.6898876966088492,0.7750006714060425,0.5500013428120849,0.6564800620553971,0.3129601241107942,0.32332346922161215,0.3533530615567757,1,False,False
40320,0,1,1,1,0,normal_behavior_prediction,1,0.8533906211597665,0.706781242319533,0.7750307102868446,0.5500614205736891,0.6569592672063366,0.31391853441267314,0.3504265719855807,0.2991468560288386,1,False,False
40348,0,1,1,1,0,normal_behavior_prediction,1,0.8360718483256985,0.672143696651397,0.7741402614276601,0.5482805228553203,0.6553169875767655,0.310633975153531,0.26128475244163785,0.4774304951167243,1,False,False
40357,0,1,1,1,0,normal_behavior_prediction,1,0.7907780546881417,0.5815561093762833,0.7892927389330839,0.5785854778661679,0.6743134130033872,0.3486268260067744,0.3349893052473405,0.330021389505319,1,False,False
40365,0,1,1,1,0,normal_behavior_prediction,1,0.7506869444964743,0.5013738889929487,0.7888001440210359,0.5776002880420719,0.67458833506755,0.3491766701351,0.359369789103186,0.281260421793628,1,False,False
40366,0,1,1,1,0,normal_behavior_prediction,1,0.8163996818686912,0.6327993637373823,0.7759742513104381,0.5519485026208761,0.6547456840070365,0.30949136801407295,0.38445451459121033,0.23109097081757934,1,False,False
40372,0,1,1,1,0,normal_behavior_prediction,1,0.6420333543917341,0.2840667087834683,0.7768022870083433,0.5536045740166866,0.6551383261837299,0.3102766523674598,0.36225502490436384,0.2754899501912723,1,False,False
40477,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6619662366762674,0.32393247335253483,0.40309152734318443,0.19381694531363114,0.15263900808358152,0.6947219838328369,0.7270720851530105,0.45414417030602094,1,False,False
40529,0,1,1,1,0,normal_behavior_prediction,1,0.7843253606446797,0.5686507212893595,0.7928698524751486,0.5857397049502973,0.6825588595972396,0.3651177191944792,0.3665500041788475,0.26689999164230505,1,False,False
40542,0,1,1,1,0,normal_behavior_prediction,1,0.8351748849199636,0.6703497698399272,0.7915281055007013,0.5830562110014026,0.6807842966049685,0.36156859320993706,0.3639879732285279,0.27202405354294423,1,False,False
40545,0,1,1,1,0,normal_behavior_prediction,1,0.6740521300932854,0.3481042601865707,0.7912056561638826,0.5824113123277652,0.6801471994315774,0.36029439886315484,0.34377234541446977,0.31245530917106046,1,False,False
40594,0,1,1,1,0,normal_behavior_prediction,1,0.7802583261715141,0.5605166523430283,0.773043877862429,0.546087755724858,0.6541421810523956,0.30828436210479127,0.37824858053220617,0.24350283893558766,1,False,False
40599,0,1,1,1,0,normal_behavior_prediction,1,0.8030804553244499,0.6061609106488999,0.7789054728007893,0.5578109456015785,0.6577842165476625,0.315568433095325,0.2839850262890739,0.4320299474218522,1,False,False
40666,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.5773699716494058,0.1547399432988117,0.05732495768364478,0.8853500846327105,0.054054199632552535,0.8918916007348949,0.9996100818315086,0.9992201636630171,0,True,True
40667,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6418733141267494,0.28374662825349883,0.05672850971314087,0.8865429805737183,0.0535535912395038,0.8928928175209924,0.9990053285316001,0.9980106570632001,0,True,True
40674,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.5782869338195161,0.15657386763903225,0.05666256994713031,0.8866748601057394,0.05330660259874123,0.8933867948025176,0.5572439466577359,0.11448789331547182,0,True,True
40702,0,1,1,1,0,normal_behavior_prediction,1,0.5470145384294687,0.09402907685893735,0.7752973209262948,0.5505946418525896,0.6534718967194889,0.3069437934389778,0.3146475136929266,0.3707049726141468,1,False,False
40709,0,1,1,1,0,normal_behavior_prediction,1,0.7932800994203452,0.5865601988406903,0.7722341044030485,0.544468208806097,0.6525865656997027,0.3051731313994055,0.3843020879101771,0.23139582417964577,1,False,False
40836,0,1,1,1,0,normal_behavior_prediction,1,0.8156542755429649,0.6313085510859298,0.7974710610675819,0.5949421221351638,0.6865538234518377,0.37310764690367537,0.3825348078145138,0.23493038437097236,1,False,False
40842,0,1,1,1,0,normal_behavior_prediction,1,0.8337742908260327,0.6675485816520654,0.7879848935101619,0.5759697870203238,0.6756662579029148,0.3513325158058296,0.3852758202889875,0.22944835942202502,1,False,False
40884,0,1,1,1,0,normal_behavior_prediction,1,0.6610290954868137,0.3220581909736273,0.7922122749090516,0.5844245498181031,0.6816961424441165,0.36339228488823294,0.2943586837066193,0.41128263258676145,1,False,False
40923,0,1,1,1,0,normal_behavior_prediction,1,0.665087478165688,0.33017495633137606,0.7814437744400401,0.5628875488800802,0.6655111159667336,0.33102223193346725,0.32793523881162856,0.3441295223767429,1,False,False
40924,0,1,1,1,0,normal_behavior_prediction,1,0.6655590906651707,0.33111818133034143,0.7815090305839295,0.563018061167859,0.665667327203249,0.3313346544064979,0.3857904626952901,0.2284190746094198,1,False,False
40925,0,1,1,1,0,normal_behavior_prediction,1,0.6715570327012224,0.3431140654024447,0.7821229092842674,0.5642458185685348,0.6665820143772685,0.333164028754537,0.3720412869515497,0.2559174260969006,1,False,False
40927,0,1,1,1,0,normal_behavior_prediction,1,0.6150362227693397,0.23007244553867934,0.7859104299305331,0.5718208598610661,0.6738718998597079,0.3477437997194157,0.32249767590339573,0.35500464819320854,1,False,False
40941,0,1,1,1,0,normal_behavior_prediction,1,0.713531387658478,0.427062775316956,0.7805224772305162,0.5610449544610323,0.6603377442540305,0.32067548850806094,0.32519790729234316,0.3496041854153137,1,False,False
40947,0,1,1,1,0,normal_behavior_prediction,1,0.8705863775802891,0.7411727551605782,0.7833476389126507,0.5666952778253014,0.66404509862717,0.32809019725433997,0.3780476115794386,0.24390477684112277,1,False,False
41002,0,1,1,1,0,normal_behavior_prediction,1,0.8525139316044836,0.7050278632089673,0.7852496225515416,0.5704992451030833,0.6675095755048236,0.3350191510096472,0.31990329950961216,0.3601934009807757,1,False,False
41003,0,1,1,1,0,normal_behavior_prediction,1,0.5856069196185516,0.1712138392371032,0.7880946878758961,0.5761893757517922,0.6712238492164909,0.34244769843298184,0.23421567422924178,0.5315686515415164,1,False,False
41007,0,1,1,1,0,normal_behavior_prediction,1,0.6269825018219854,0.2539650036439709,0.7824317986883761,0.5648635973767522,0.6671975376662688,0.33439507533253754,0.39971024229830293,0.20057951540339414,1,False,False
41009,0,1,1,1,0,normal_behavior_prediction,1,0.6752904319749854,0.3505808639499708,0.785961912460653,0.5719238249213059,0.6737144538958317,0.34742890779166347,0.36815985548738805,0.2636802890252239,1,False,False
41010,0,1,1,1,0,normal_behavior_prediction,1,0.6355298423954097,0.2710596847908193,0.7818162954304564,0.5636325908609128,0.6664228807446925,0.33284576148938494,0.24320035185137823,0.5135992962972435,1,False,False
41011,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6795454996494614,0.35909099929892285,0.056724383835203014,0.886551232329594,0.053497038107415545,0.8930059237851689,0.9999999837863096,0.9999999675726192,0,True,True
41021,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6795454996494614,0.35909099929892285,0.05731975482347665,0.8853604903530468,0.05404559498440448,0.891908810031191,0.9807580047893903,0.9615160095787807,0,True,True
41111,0,1,0,0,0,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.6795454996494614,0.35909099929892285,0.05681230702842345,0.8863753859431531,0.05339274886928777,0.8932145022614244,0.012646485333283244,0.9747070293334336,0,True,True
41137,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.525450701517887,0.05090140303577395,0.05732794932959358,0.8853441013408129,0.054025841083427575,0.8919483178331449,0.9877257036161405,0.9754514072322811,0,True,True
41154,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.5643149141789242,0.12862982835784842,0.05723622070675402,0.8855275585864919,0.05394061157309395,0.8921187768538121,0.8954383087872074,0.7908766175744149,0,True,True
41157,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6795454996494614,0.35909099929892285,0.0561324978252779,0.8877350043494442,0.05286830043058864,0.8942633991388227,0.7411640024170829,0.4823280048341658,0,True,True
41162,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6749531250602671,0.3499062501205341,0.05712297951469778,0.8857540409706044,0.05386009161356836,0.8922798167728633,0.9768654722189108,0.9537309444378217,0,True,True
41373,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6795454996494614,0.35909099929892285,0.05697099201061201,0.886058015978776,0.053756732031696175,0.8924865359366077,0.7814214902552213,0.5628429805104427,0,True,True
41464,0,1,1,1,0,normal_behavior_prediction,1,0.6292536986604962,0.25850739732099237,0.7897604974053939,0.5795209948107878,0.6735468258474001,0.3470936516948002,0.36469186672869475,0.2706162665426105,1,False,False
41477,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.5558066351931559,0.11161327038631175,0.0566652833558186,0.8866694332883628,0.053290376000701245,0.8934192479985975,0.9976409122926936,0.9952818245853872,0,True,True
41499,0,1,1,1,0,normal_behavior_prediction,1,0.5558692273583872,0.11173845471677435,0.7763985067684246,0.5527970135368492,0.6588317691057803,0.3176635382115607,0.3537502414153803,0.2924995171692394,1,False,False
41500,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6795454996494614,0.35909099929892285,0.0566175395338943,0.8867649209322114,0.05337777248077763,0.8932444550384447,0.9963708506549083,0.9927417013098165,0,True,True
41501,0,1,1,1,0,normal_behavior_prediction,1,0.5680901607178886,0.1361803214357773,0.7815828812300412,0.5631657624600823,0.6614386891794436,0.3228773783588872,0.3668888754931219,0.26622224901375624,1,False,False
41502,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6795454996494614,0.35909099929892285,0.05676706099352445,0.8864658780129511,0.05358263311317572,0.8928347337736485,0.9999132763527565,0.999826552705513,0,True,True
41509,0,1,1,1,0,normal_behavior_prediction,1,0.5766849394658609,0.15336987893172171,0.7744483766210201,0.5488967532420401,0.6561842954304877,0.31236859086097546,0.32481566782049476,0.3503686643590105,1,False,False
41512,0,1,1,1,0,normal_behavior_prediction,1,0.5741066837118819,0.1482133674237638,0.7801240278054318,0.5602480556108635,0.6597099314494368,0.3194198628988736,0.3706186036260937,0.25876279274781255,1,False,False
41513,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6418733141267494,0.28374662825349883,0.05639357665683243,0.8872128466863352,0.05314817636195536,0.8937036472760893,0.9538610877700745,0.907722175540149,0,True,True
41527,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6795454996494614,0.35909099929892285,0.05719463350019047,0.885610732999619,0.053956974791919424,0.8920860504161612,0.9940177793852351,0.9880355587704701,0,True,True
41528,0,1,1,1,0,normal_behavior_prediction,1,0.6190056767289022,0.23801135345780433,0.7709832091452037,0.5419664182904074,0.6511850552644031,0.30237011052880614,0.3509082422179928,0.29818351556401435,1,False,False
41544,0,1,1,1,0,normal_behavior_prediction,1,0.6458277309207011,0.29165546184140223,0.7744881746545531,0.5489763493091062,0.6517747750179489,0.3035495500358978,0.37612030440654176,0.24775939118691648,1,False,False
41547,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6795454996494614,0.35909099929892285,0.056699367974686075,0.8866012640506279,0.05336612456313808,0.8932677508737239,0.8964465076061494,0.7928930152122988,0,True,True
41556,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6579647024995947,0.3159294049991894,0.0571997056818498,0.8856005886363004,0.05398024461415116,0.8920395107716976,0.9861153854599511,0.9722307709199023,0,True,True
41557,0,1,1,1,0,normal_behavior_prediction,1,0.6481270692624631,0.2962541385249262,0.7809685289104176,0.5619370578208351,0.6607016958309367,0.3214033916618735,0.38082766218954983,0.23834467562090034,1,False,False
41572,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.6795454996494614,0.35909099929892285,0.057322240020466944,0.8853555199590661,0.05396735233429013,0.8920652953314198,0.9986061147382811,0.9972122294765622,0,True,True
41613,0,1,1,1,0,normal_behavior_prediction,1,0.6508691774252245,0.3017383548504491,0.7711662715278431,0.5423325430556862,0.6512380561909484,0.30247611238189687,0.3938261746620705,0.21234765067585903,1,False,False
41650,0,1,1,1,0,normal_behavior_prediction,1,0.8520551534585927,0.7041103069171855,0.7800944831891325,0.5601889663782651,0.6591111077832587,0.3182222155665173,0.3538424055502883,0.29231518889942343,1,False,False
41657,0,1,1,1,0,normal_behavior_prediction,1,0.5766849394658609,0.15336987893172171,0.774384877263187,0.5487697545263741,0.6561277125239733,0.31225542504794657,0.3233382463552679,0.35332350728946416,1,False,False
41677,0,1,1,1,0,normal_behavior_prediction,1,0.7932800994203452,0.5865601988406903,0.7738096789438422,0.5476193578876845,0.6547468174781002,0.3094936349562003,0.3982668567533504,0.20346628649329923,1,False,False
41687,0,1,1,1,0,normal_behavior_prediction,1,0.8078829130866002,0.6157658261732004,0.7728927466963763,0.5457854933927526,0.6499305610423795,0.2998611220847589,0.3152648484839565,0.36947030303208706,1,False,False
41703,0,1,1,1,0,normal_behavior_prediction,1,0.7911639640054371,0.5823279280108742,0.7767380019848026,0.5534760039696052,0.6553378118873904,0.31067562377478075,0.38588079511939033,0.22823840976121934,1,False,False
41722,0,1,1,1,0,normal_behavior_prediction,1,0.6686997697611661,0.33739953952233215,0.771609976571953,0.5432199531439059,0.6480636141990667,0.2961272283981333,0.3840709782248295,0.231858043550341,1,False,False
41723,0,1,1,1,0,normal_behavior_prediction,1,0.7718029146995161,0.5436058293990322,0.7758364382489829,0.5516728764979657,0.6541646635581068,0.3083293271162135,0.37409365144438084,0.2518126971112383,1,False,False
41734,0,1,1,1,0,normal_behavior_prediction,1,0.8322491069462731,0.6644982138925462,0.7707078761105084,0.5414157522210168,0.6507841224717644,0.30156824494352885,0.3725858669382418,0.2548282661235164,1,False,False
41735,0,1,1,1,0,normal_behavior_prediction,1,0.8135401774346763,0.6270803548693527,0.7792902822918873,0.5585805645837747,0.6586109850988893,0.31722197019777854,0.3796539282523243,0.2406921434953514,1,False,False
41738,0,1,1,1,0,normal_behavior_prediction,1,0.8580572431138788,0.7161144862277575,0.7737751897419975,0.5475503794839951,0.6555021591471543,0.3110043182943085,0.32625224555248883,0.34749550889502234,1,False,False
41739,0,1,1,1,0,normal_behavior_prediction,1,0.8520551534585927,0.7041103069171855,0.7765181100768255,0.553036220153651,0.6544724961949397,0.3089449923898795,0.3856566251729844,0.22868674965403124,1,False,False
41743,0,1,1,1,0,normal_behavior_prediction,1,0.8520551534585927,0.7041103069171855,0.7804300357021201,0.5608600714042402,0.6602938607316153,0.32058772146323067,0.3826264372533382,0.23474712549332355,1,False,False
41761,0,1,1,1,0,normal_behavior_prediction,1,0.8029743414332005,0.6059486828664009,0.7730083066727647,0.5460166133455293,0.6538172549146957,0.30763450982939133,0.34643806392995613,0.30712387214008774,1,False,False
41788,0,1,1,1,0,normal_behavior_prediction,1,0.8198546122483771,0.6397092244967542,0.7745555454666253,0.5491110909332506,0.656094311121904,0.31218862224380795,0.3819283043392598,0.23614339132148043,1,False,False
41793,0,1,1,1,0,normal_behavior_prediction,1,0.7832622777761895,0.566524555552379,0.7775902011991294,0.5551804023982587,0.6557253878492919,0.3114507756985838,0.3319953985855777,0.3360092028288446,1,False,False
41804,0,1,1,1,0,normal_behavior_prediction,1,0.7390987894511977,0.47819757890239534,0.7766150740580069,0.5532301481160138,0.6591155060463599,0.31823101209271987,0.3926176223038248,0.2147647553923504,1,False,False
41809,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.624509327996407,0.24901865599281403,4.749676518234577e-12,0.9999999999905006,0.02000000001070428,0.9599999999785914,0.9998098573606128,0.9996197147212256,0,True,True
41811,0,1,1,1,0,normal_behavior_prediction,1,0.8506999541119814,0.7013999082239628,0.7740504394254532,0.5481008788509063,0.6517038296937113,0.30340765938742265,0.3737646153359799,0.25247076932804025,1,False,False
41822,0,1,1,1,0,normal_behavior_prediction,1,0.8218254053350352,0.6436508106700705,0.782176998539187,0.564353997078374,0.6625272067159153,0.3250544134318305,0.31460584855276885,0.3707883028944623,1,False,False
41825,0,1,1,1,0,normal_behavior_prediction,1,0.5357461117556823,0.07149222351136464,0.8240182518073758,0.6480365036147515,0.7614564530462057,0.5229129060924114,0.35178514258150895,0.2964297148369821,1,False,False
41826,0,1,1,1,0,normal_behavior_prediction,1,0.5357461117556823,0.07149222351136464,0.8240182518073758,0.6480365036147515,0.7614564530462057,0.5229129060924114,0.35178514258150895,0.2964297148369821,1,False,False
41840,0,1,1,1,0,normal_behavior_prediction,1,0.8086704751879055,0.6173409503758109,0.7744537599787309,0.5489075199574618,0.6521066131017106,0.30421322620342117,0.38242390990797753,0.23515218018404493,1,False,False
41848,0,1,1,1,0,normal_behavior_prediction,1,0.6849044201990491,0.36980884039809814,0.7741461000636138,0.5482922001272277,0.6559544316019,0.31190886320380007,0.3871527067333601,0.22569458653327978,1,False,False
41854,0,1,1,1,0,normal_behavior_prediction,1,0.8078658351330478,0.6157316702660955,0.7795263772770917,0.5590527545541835,0.6587412390630552,0.3174824781261103,0.3411711487492408,0.31765770250151837,1,False,False
41864,0,1,1,1,0,normal_behavior_prediction,1,0.8086527748973089,0.6173055497946178,0.780554986107591,0.561109972215182,0.6603707210301563,0.3207414420603125,0.32046494457153146,0.3590701108569371,1,False,False
41865,0,1,1,1,0,normal_behavior_prediction,1,0.8016648870431922,0.6033297740863843,0.7727470015014761,0.5454940030029523,0.6544138268628826,0.30882765372576526,0.29316737516466246,0.4136652496706751,1,False,False
41866,0,1,1,1,0,normal_behavior_prediction,1,0.7972775952116942,0.5945551904233883,0.7703516924128453,0.5407033848256906,0.650811456645666,0.30162291329133195,0.3860743560650349,0.22785128786993025,1,False,False
41867,0,1,1,1,0,normal_behavior_prediction,1,0.7693417564107822,0.5386835128215643,0.7808312211928197,0.5616624423856393,0.6606673557697612,0.3213347115395224,0.3637287940929093,0.2725424118141814,1,False,False
41874,0,1,1,1,0,normal_behavior_prediction,1,0.6245718802656524,0.24914376053130471,0.7750255785448846,0.5500511570897693,0.655048398662149,0.31009679732429807,0.34911833499750744,0.3017633300049851,1,False,False
41924,0,1,1,1,0,normal_behavior_prediction,1,0.8146078742447783,0.6292157484895566,0.786953542967935,0.5739070859358699,0.6715073003434894,0.34301460068697875,0.35554426063222927,0.28891147873554146,1,False,False
41938,0,1,1,1,0,normal_behavior_prediction,1,0.7504110362808819,0.5008220725617638,0.7900031322759713,0.5800062645519426,0.6761779936533161,0.3523559873066322,0.3375479386839316,0.32490412263213675,1,False,False
42004,0,1,1,1,0,normal_behavior_prediction,1,0.7416631460183531,0.4833262920367063,0.791387433168285,0.5827748663365699,0.6783874978731507,0.35677499574630134,0.36300545892194136,0.2739890821561173,1,False,False
42006,0,1,1,1,0,normal_behavior_prediction,1,0.809190220003255,0.61838044000651,0.7797665420972617,0.5595330841945234,0.6587953029770024,0.3175906059540048,0.3698149960690659,0.26037000786186815,1,False,False
42024,0,1,1,1,0,normal_behavior_prediction,1,0.5789052127096256,0.15781042541925117,0.7799534771787002,0.5599069543574005,0.6589208520863344,0.3178417041726689,0.36669682262158043,0.26660635475683914,1,False,False
42066,0,1,1,1,0,normal_behavior_prediction,1,0.5491556591650226,0.09831131833004525,0.7773032309418647,0.5546064618837294,0.6552353965223261,0.3104707930446522,0.32594037474428283,0.34811925051143433,1,False,False
42094,0,1,1,1,0,normal_behavior_prediction,1,0.8162392871210904,0.6324785742421808,0.7719233548499261,0.5438467096998523,0.6522759980478883,0.30455199609577654,0.37000155082599273,0.25999689834801454,1,False,False
42279,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.8819997037501824,0.7639994075003649,0.33764024323242275,0.3247195135351545,0.11485157651350263,0.7702968469729947,0.727273121868195,0.4545462437363901,1,False,False
42281,0,1,0,1,1,general_prediction,1,0.6115390999500098,0.22307819990001954,0.48195431788581883,0.036091364228362344,0.21042748012058582,0.5791450397588284,0.7268429432237292,0.45368588644745844,1,False,False
42362,0,1,1,1,0,normal_behavior_prediction,1,0.7932800994203452,0.5865601988406903,0.7738810950586,0.5477621901172001,0.6554707738041606,0.31094154760832127,0.39917940113603106,0.20164119772793787,1,False,False
42373,0,1,1,1,0,normal_behavior_prediction,1,0.7667149049808323,0.5334298099616646,0.7748458015465263,0.5496916030930525,0.6561959441224966,0.3123918882449932,0.38358688046794986,0.23282623906410027,1,False,False
42386,0,1,1,1,0,normal_behavior_prediction,1,0.6087184199021339,0.21743683980426787,0.7735343612048299,0.5470687224096598,0.6546149481185515,0.30922989623710295,0.3444765166259023,0.31104696674819543,1,False,False
42396,0,1,1,1,0,normal_behavior_prediction,1,0.7817391777948395,0.563478355589679,0.7797630240357676,0.5595260480715352,0.6589864621087301,0.31797292421746026,0.37473053783968335,0.2505389243206333,1,False,False
42401,0,1,1,1,0,normal_behavior_prediction,1,0.8082564083937979,0.6165128167875957,0.7772535317403234,0.5545070634806468,0.6554365112154092,0.3108730224308185,0.36598039064195254,0.26803921871609493,1,False,False
42404,0,1,1,1,0,normal_behavior_prediction,1,0.7998656442713162,0.5997312885426325,0.7776688724752215,0.5553377449504431,0.6564184190448642,0.3128368380897284,0.3968344650118373,0.20633106997632544,1,False,False
42423,0,1,1,1,0,normal_behavior_prediction,1,0.8398306236130356,0.6796612472260712,0.771042498963744,0.542084997927488,0.6511401593381766,0.3022803186763532,0.38522191859476596,0.2295561628104681,1,False,False
42432,0,1,1,1,0,normal_behavior_prediction,1,0.8446423141887943,0.6892846283775886,0.7228906597201362,0.44578131944027244,0.5899088580567968,0.17981771611359365,0.37057739040410126,0.2588452191917975,1,False,False
42434,0,1,1,1,0,normal_behavior_prediction,1,0.8533906211597665,0.706781242319533,0.771475808500168,0.5429516170003359,0.652916387163057,0.305832774326114,0.39634012697491366,0.20731974605017267,1,False,False
42462,0,1,1,1,0,normal_behavior_prediction,1,0.7492303655656103,0.4984607311312206,0.7735205663453524,0.5470411326907048,0.6541526959249849,0.30830539184996986,0.3055499832384085,0.38890003352318303,1,False,False
42472,0,1,1,1,0,normal_behavior_prediction,1,0.8072784617116332,0.6145569234232664,0.7732151461902326,0.5464302923804651,0.654636368740119,0.309272737480238,0.3924135956302078,0.21517280873958444,1,False,False
42473,0,1,1,1,0,normal_behavior_prediction,1,0.8082564083937979,0.6165128167875957,0.7790841937056885,0.558168387411377,0.6578753413247126,0.3157506826494252,0.37846657556693303,0.24306684886613394,1,False,False
42478,0,1,1,1,0,normal_behavior_prediction,1,0.7932800994203452,0.5865601988406903,0.7712394984379645,0.5424789968759289,0.6514391999106266,0.3028783998212532,0.26456059222115647,0.47087881555768707,1,False,False
42500,0,1,1,1,0,normal_behavior_prediction,1,0.7572491132955866,0.5144982265911733,0.7908562910881405,0.581712582176281,0.6794908751885052,0.3589817503770103,0.32480843141481647,0.35038313717036706,1,False,False
42545,0,1,1,1,0,normal_behavior_prediction,1,0.8222335008862452,0.6444670017724905,0.7733879413243131,0.5467758826486262,0.6542987896699473,0.3085975793398945,0.39959294651790206,0.20081410696419588,1,False,False
42564,0,1,1,1,0,normal_behavior_prediction,1,0.852193568634402,0.704387137268804,0.7981347792239265,0.596269558447853,0.6839937901562568,0.36798758031251366,0.29697673969856886,0.4060465206028623,1,False,False
42569,0,1,1,1,0,normal_behavior_prediction,1,0.8179133910705788,0.6358267821411576,0.7942897108988275,0.588579421797655,0.6821314125026415,0.36426282500528306,0.33210078538809895,0.3357984292238021,1,False,False
42652,0,1,1,1,0,normal_behavior_prediction,1,0.7850941532080968,0.5701883064161937,0.7742557455317789,0.5485114910635578,0.6556535831982476,0.31130716639649525,0.2945369603037795,0.41092607939244097,1,False,False
42697,0,1,0,1,1,general_prediction,1,0.879053958499146,0.758107916998292,0.45775411250193143,0.08449177499613714,0.9401479014979488,0.8802958029958976,0.7246038072216868,0.44920761444337365,1,False,False
42915,0,1,1,1,0,normal_behavior_prediction,1,0.8383501033299339,0.6767002066598677,0.8004428106746719,0.6008856213493439,0.6886753617760001,0.37735072355200017,0.3214716589068459,0.35705668218630815,1,False,False
43166,0,1,1,1,0,normal_behavior_prediction,1,0.8705863775802891,0.7411727551605782,0.7764840513885848,0.5529681027771696,0.6544854586699825,0.30897091733996507,0.3653418978713635,0.269316204257273,1,False,False
43170,0,1,0,0,1,"general_prediction,attack_recall_prediction",2,0.5982996358987842,0.19659927179756842,0.44743296054063864,0.10513407891872273,0.1833072478314772,0.6333855043370455,0.7269422528018579,0.45388450560371574,1,False,False
43605,0,1,1,1,0,normal_behavior_prediction,1,0.6008582442331101,0.20171648846622015,0.7692130445992053,0.5384260891984105,0.6490388727881867,0.29807774557637345,0.3671704375418097,0.26565912491638055,1,False,False
43647,1,0,1,1,0,"general_prediction,attack_recall_prediction",2,0.31156308958548246,0.3768738208290351,0.7766466272552945,0.5532932545105891,0.6589203628386718,0.31784072567734367,0.37129282244528,0.25741435510944,1,True,True
43649,1,0,1,1,0,"general_prediction,attack_recall_prediction",2,0.3749656558239163,0.25006868835216745,0.7821534128530772,0.5643068257061543,0.6623478521096305,0.3246957042192611,0.37472097483717737,0.25055805032564527,1,True,True
43650,1,0,1,1,1,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.3705888377262246,0.25882232454755083,0.7756319767389664,0.5512639534779329,0.6573201586422905,0.3146403172845811,0.5361972154944297,0.07239443098885934,1,True,True
43684,1,0,1,1,1,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.42196681480019144,0.15606637039961713,0.7862448043718636,0.5724896087437272,0.672762926373189,0.34552585274637804,0.5326090273895857,0.06521805477917142,1,True,True
43695,1,0,1,1,0,"general_prediction,attack_recall_prediction",2,0.30354877726075513,0.39290244547848974,0.7755109670261253,0.5510219340522506,0.6568953988334156,0.31379079766683127,0.29464925850366785,0.4107014829926643,1,True,True
43699,1,0,1,1,0,"general_prediction,attack_recall_prediction",2,0.321135466832859,0.35772906633428203,0.7761894599127053,0.5523789198254105,0.6581130180087732,0.3162260360175464,0.39932660245672813,0.20134679508654374,1,True,True
43700,1,0,1,1,0,"general_prediction,attack_recall_prediction",2,0.321135466832859,0.35772906633428203,0.7761894599127053,0.5523789198254105,0.6581130180087732,0.3162260360175464,0.39932660245672813,0.20134679508654374,1,True,True
43701,1,0,1,1,0,"general_prediction,attack_recall_prediction",2,0.3553552663064236,0.2892894673871528,0.7749621297423217,0.5499242594846434,0.6561901002716135,0.312380200543227,0.3411917475239283,0.31761650495214344,1,True,True
43702,1,0,1,1,0,"general_prediction,attack_recall_prediction",2,0.3020823199985044,0.39583536000299124,0.7760482037603865,0.552096407520773,0.657940650228896,0.31588130045779206,0.34441602601045973,0.31116794797908054,1,True,True
43703,1,0,1,1,0,"general_prediction,attack_recall_prediction",2,0.3705888377262246,0.25882232454755083,0.7765720286417096,0.5531440572834192,0.6591020473535137,0.3182040947070275,0.39280898464315916,0.21438203071368167,1,True,True
43704,1,0,1,1,1,"general_prediction,attack_recall_prediction,normal_behavior_prediction",3,0.36928378589043914,0.2614324282191217,0.774485402497901,0.548970804995802,0.6555411339181129,0.3110822678362257,0.4203383932094222,0.15932321358115564,0,False,False
43787,1,0,0,1,0,attack_recall_prediction,1,0.4328295129178173,0.1343409741643654,0.42655227737743756,0.14689544524512488,0.2622777445705563,0.4754445108588874,0.39971741123704296,0.20056517752591407,1,True,True
